"actCode","actLabel","subjectID","feature_name","feature_value"
1,"WALKING",13,"tGravityAccMag-mean",-0.604692369727861
2,"WALKING_UPSTAIRS",1,"tGravityAccMag-mean",-0.492214147385266
2,"WALKING_UPSTAIRS",13,"tGravityAccMag-mean",-0.436467135438889
2,"WALKING_UPSTAIRS",18,"tGravityAccMag-mean",-0.658370952115385
2,"WALKING_UPSTAIRS",20,"tGravityAccMag-mean",-0.517257429345412
2,"WALKING_UPSTAIRS",24,"tGravityAccMag-mean",-0.620032665162467
3,"WALKING_DOWNSTAIRS",1,"tGravityAccMag-mean",-0.0140828025671429
3,"WALKING_DOWNSTAIRS",3,"tGravityAccMag-mean",-0.563140802770059
3,"WALKING_DOWNSTAIRS",5,"tGravityAccMag-mean",-0.460866415568709
3,"WALKING_DOWNSTAIRS",6,"tGravityAccMag-mean",-0.464770006998123
3,"WALKING_DOWNSTAIRS",7,"tGravityAccMag-mean",-0.511312036747403
3,"WALKING_DOWNSTAIRS",8,"tGravityAccMag-mean",-0.657841168134314
4,"SITTING",8,"tGravityAccMag-mean",-0.360642734297765
4,"SITTING",11,"tGravityAccMag-mean",-0.542825032813608
4,"SITTING",14,"tGravityAccMag-mean",-0.453262620331889
4,"SITTING",15,"tGravityAccMag-mean",-0.527285352000488
4,"SITTING",16,"tGravityAccMag-mean",-0.616131116889044
4,"SITTING",17,"tGravityAccMag-mean",-0.686476820794717
5,"STANDING",17,"tGravityAccMag-mean",-0.264493090446019
5,"STANDING",19,"tGravityAccMag-mean",-0.531507362111361
5,"STANDING",21,"tGravityAccMag-mean",-0.620309259553676
5,"STANDING",22,"tGravityAccMag-mean",-0.504099198287601
5,"STANDING",23,"tGravityAccMag-mean",-0.532754757205108
5,"STANDING",25,"tGravityAccMag-mean",-0.650083046388889
6,"LAYING",25,"tGravityAccMag-mean",-0.242882056238806
6,"LAYING",26,"tGravityAccMag-mean",-0.600932264175765
6,"LAYING",27,"tGravityAccMag-mean",-0.627947737417819
6,"LAYING",28,"tGravityAccMag-mean",-0.610030902501309
6,"LAYING",29,"tGravityAccMag-mean",-0.553585593347965
6,"LAYING",30,"tGravityAccMag-mean",-0.538131194183003
1,"WALKING",2,"tGravityAccMag-std",-0.552812545643709
1,"WALKING",4,"tGravityAccMag-std",-0.606556049548896
1,"WALKING",9,"tGravityAccMag-std",-0.553038255314792
1,"WALKING",10,"tGravityAccMag-std",-0.545348810631551
1,"WALKING",12,"tGravityAccMag-std",-0.5743864944925
1,"WALKING",13,"tGravityAccMag-std",-0.649879523726368
2,"WALKING_UPSTAIRS",1,"tGravityAccMag-std",-0.531818239176489
2,"WALKING_UPSTAIRS",13,"tGravityAccMag-std",-0.513244022742063
2,"WALKING_UPSTAIRS",18,"tGravityAccMag-std",-0.689671890376374
2,"WALKING_UPSTAIRS",20,"tGravityAccMag-std",-0.572325820319209
2,"WALKING_UPSTAIRS",24,"tGravityAccMag-std",-0.650862147810236
3,"WALKING_DOWNSTAIRS",1,"tGravityAccMag-std",-0.101515471785714
3,"WALKING_DOWNSTAIRS",3,"tGravityAccMag-std",-0.591224780306452
3,"WALKING_DOWNSTAIRS",5,"tGravityAccMag-std",-0.52162345171192
3,"WALKING_DOWNSTAIRS",6,"tGravityAccMag-std",-0.483790606354154
3,"WALKING_DOWNSTAIRS",7,"tGravityAccMag-std",-0.510669879158539
3,"WALKING_DOWNSTAIRS",8,"tGravityAccMag-std",-0.687208716852941
4,"SITTING",8,"tGravityAccMag-std",-0.478154547792179
4,"SITTING",11,"tGravityAccMag-std",-0.612882270912658
4,"SITTING",14,"tGravityAccMag-std",-0.474058613408978
4,"SITTING",15,"tGravityAccMag-std",-0.557147874176037
4,"SITTING",16,"tGravityAccMag-std",-0.661719690491803
4,"SITTING",17,"tGravityAccMag-std",-0.734866170311698
5,"STANDING",17,"tGravityAccMag-std",-0.38190167633301
5,"STANDING",19,"tGravityAccMag-std",-0.599552767486306
5,"STANDING",21,"tGravityAccMag-std",-0.6601960145
5,"STANDING",22,"tGravityAccMag-std",-0.595953853592586
5,"STANDING",23,"tGravityAccMag-std",-0.56557562579215
5,"STANDING",25,"tGravityAccMag-std",-0.718445536415205
6,"LAYING",25,"tGravityAccMag-std",-0.355656243895522
6,"LAYING",26,"tGravityAccMag-std",-0.620355788665816
6,"LAYING",27,"tGravityAccMag-std",-0.677874152031915
6,"LAYING",28,"tGravityAccMag-std",-0.635821226515969
6,"LAYING",29,"tGravityAccMag-std",-0.579067216088081
6,"LAYING",30,"tGravityAccMag-std",-0.588158111633681
1,"WALKING",2,"tBodyAccJerkMag-mean",-0.58777744543543
1,"WALKING",4,"tBodyAccJerkMag-mean",-0.656116311856877
1,"WALKING",9,"tBodyAccJerkMag-mean",-0.621608245092361
1,"WALKING",10,"tBodyAccJerkMag-mean",-0.57776193128833
1,"WALKING",12,"tBodyAccJerkMag-mean",-0.6300504918575
1,"WALKING",13,"tBodyAccJerkMag-mean",-0.685342743343284
2,"WALKING_UPSTAIRS",1,"tBodyAccJerkMag-mean",-0.574021004097179
2,"WALKING_UPSTAIRS",13,"tBodyAccJerkMag-mean",-0.529950774433333
2,"WALKING_UPSTAIRS",18,"tBodyAccJerkMag-mean",-0.753904676895604
2,"WALKING_UPSTAIRS",20,"tBodyAccJerkMag-mean",-0.619698756735028
2,"WALKING_UPSTAIRS",24,"tBodyAccJerkMag-mean",-0.713667423769029
3,"WALKING_DOWNSTAIRS",1,"tBodyAccJerkMag-mean",-0.219716752860714
3,"WALKING_DOWNSTAIRS",3,"tBodyAccJerkMag-mean",-0.650182434328446
3,"WALKING_DOWNSTAIRS",5,"tBodyAccJerkMag-mean",-0.589313870006622
3,"WALKING_DOWNSTAIRS",6,"tBodyAccJerkMag-mean",-0.551413652396923
3,"WALKING_DOWNSTAIRS",7,"tBodyAccJerkMag-mean",-0.622815767680292
3,"WALKING_DOWNSTAIRS",8,"tBodyAccJerkMag-mean",-0.693970947105882
4,"SITTING",8,"tBodyAccJerkMag-mean",-0.443233657336201
4,"SITTING",11,"tBodyAccJerkMag-mean",-0.679819504547468
4,"SITTING",14,"tBodyAccJerkMag-mean",-0.608973420309907
4,"SITTING",15,"tBodyAccJerkMag-mean",-0.654799694757531
4,"SITTING",16,"tBodyAccJerkMag-mean",-0.725246870486339
4,"SITTING",17,"tBodyAccJerkMag-mean",-0.775760563254717
5,"STANDING",17,"tBodyAccJerkMag-mean",-0.49245284776699
5,"STANDING",19,"tBodyAccJerkMag-mean",-0.5762252472125
5,"STANDING",21,"tBodyAccJerkMag-mean",-0.703461275879657
5,"STANDING",22,"tBodyAccJerkMag-mean",-0.609772829890966
5,"STANDING",23,"tBodyAccJerkMag-mean",-0.58640067170914
5,"STANDING",25,"tBodyAccJerkMag-mean",-0.830168934298246
6,"LAYING",25,"tBodyAccJerkMag-mean",-0.544945887313433
6,"LAYING",26,"tBodyAccJerkMag-mean",-0.694917859209184
6,"LAYING",27,"tBodyAccJerkMag-mean",-0.70180744799867
6,"LAYING",28,"tBodyAccJerkMag-mean",-0.689429387759162
6,"LAYING",29,"tBodyAccJerkMag-mean",-0.664538060484884
6,"LAYING",30,"tBodyAccJerkMag-mean",-0.697050126998956
1,"WALKING",2,"tBodyAccJerkMag-std",-0.512115278415232
1,"WALKING",4,"tBodyAccJerkMag-std",-0.647249966810726
1,"WALKING",9,"tBodyAccJerkMag-std",-0.608862145384722
1,"WALKING",10,"tBodyAccJerkMag-std",-0.529340480130272
1,"WALKING",12,"tBodyAccJerkMag-std",-0.566365683597188
1,"WALKING",13,"tBodyAccJerkMag-std",-0.673907540048756
2,"WALKING_UPSTAIRS",1,"tBodyAccJerkMag-std",-0.545989980899812
2,"WALKING_UPSTAIRS",13,"tBodyAccJerkMag-std",-0.508697278718016
2,"WALKING_UPSTAIRS",18,"tBodyAccJerkMag-std",-0.745212812708791
2,"WALKING_UPSTAIRS",20,"tBodyAccJerkMag-std",-0.588644307467599
2,"WALKING_UPSTAIRS",24,"tBodyAccJerkMag-std",-0.689391189346457
3,"WALKING_DOWNSTAIRS",1,"tBodyAccJerkMag-std",-0.173363865521429
3,"WALKING_DOWNSTAIRS",3,"tBodyAccJerkMag-std",-0.607658214170381
3,"WALKING_DOWNSTAIRS",5,"tBodyAccJerkMag-std",-0.589031268133113
3,"WALKING_DOWNSTAIRS",6,"tBodyAccJerkMag-std",-0.502935062310769
3,"WALKING_DOWNSTAIRS",7,"tBodyAccJerkMag-std",-0.550560230585714
3,"WALKING_DOWNSTAIRS",8,"tBodyAccJerkMag-std",-0.698126595419608
4,"SITTING",8,"tBodyAccJerkMag-std",-0.488311280762011
4,"SITTING",11,"tBodyAccJerkMag-std",-0.664241760370253
4,"SITTING",14,"tBodyAccJerkMag-std",-0.605144269857245
4,"SITTING",15,"tBodyAccJerkMag-std",-0.625660376546646
4,"SITTING",16,"tBodyAccJerkMag-std",-0.719647028238525
4,"SITTING",17,"tBodyAccJerkMag-std",-0.773678225276604
5,"STANDING",17,"tBodyAccJerkMag-std",-0.488811102621359
5,"STANDING",19,"tBodyAccJerkMag-std",-0.601918552871944
5,"STANDING",21,"tBodyAccJerkMag-std",-0.680069218953922
5,"STANDING",22,"tBodyAccJerkMag-std",-0.589823140414673
5,"STANDING",23,"tBodyAccJerkMag-std",-0.55872531418629
5,"STANDING",25,"tBodyAccJerkMag-std",-0.826901775204678
6,"LAYING",25,"tBodyAccJerkMag-std",-0.543349355671642
6,"LAYING",26,"tBodyAccJerkMag-std",-0.677426336392347
6,"LAYING",27,"tBodyAccJerkMag-std",-0.696003354282979
6,"LAYING",28,"tBodyAccJerkMag-std",-0.687703433627487
6,"LAYING",29,"tBodyAccJerkMag-std",-0.620472049862791
6,"LAYING",30,"tBodyAccJerkMag-std",-0.658972148093473
1,"WALKING",2,"tBodyGyroMag-mean",-0.614771054893146
1,"WALKING",4,"tBodyGyroMag-mean",-0.656291093847319
1,"WALKING",9,"tBodyGyroMag-mean",-0.550201866572569
1,"WALKING",10,"tBodyGyroMag-mean",-0.521819802352381
1,"WALKING",12,"tBodyGyroMag-mean",-0.63166805889875
1,"WALKING",13,"tBodyGyroMag-mean",-0.622856960360199
2,"WALKING_UPSTAIRS",1,"tBodyGyroMag-mean",-0.509087500201881
2,"WALKING_UPSTAIRS",13,"tBodyGyroMag-mean",-0.514787204833333
2,"WALKING_UPSTAIRS",18,"tBodyGyroMag-mean",-0.714735668626374
2,"WALKING_UPSTAIRS",20,"tBodyGyroMag-mean",-0.516861235888701
2,"WALKING_UPSTAIRS",24,"tBodyGyroMag-mean",-0.682447212750656
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroMag-mean",-0.0916624324642857
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroMag-mean",-0.643150121648094
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroMag-mean",-0.602770284825828
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroMag-mean",-0.549494852037046
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroMag-mean",-0.581899897967532
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroMag-mean",-0.637885629840196
4,"SITTING",8,"tBodyGyroMag-mean",-0.384089748443911
4,"SITTING",11,"tBodyGyroMag-mean",-0.628367851066456
4,"SITTING",14,"tBodyGyroMag-mean",-0.416459776709257
4,"SITTING",15,"tBodyGyroMag-mean",-0.617721779796037
4,"SITTING",16,"tBodyGyroMag-mean",-0.718168775628415
4,"SITTING",17,"tBodyGyroMag-mean",-0.764675748217547
5,"STANDING",17,"tBodyGyroMag-mean",-0.448515068843689
5,"STANDING",19,"tBodyGyroMag-mean",-0.548919668132222
5,"STANDING",21,"tBodyGyroMag-mean",-0.693779224517157
5,"STANDING",22,"tBodyGyroMag-mean",-0.637666108456075
5,"STANDING",23,"tBodyGyroMag-mean",-0.544207964433387
5,"STANDING",25,"tBodyGyroMag-mean",-0.702316028245614
6,"LAYING",25,"tBodyGyroMag-mean",-0.234817039132836
6,"LAYING",26,"tBodyGyroMag-mean",-0.694597662936224
6,"LAYING",27,"tBodyGyroMag-mean",-0.694016019806117
6,"LAYING",28,"tBodyGyroMag-mean",-0.648538641430367
6,"LAYING",29,"tBodyGyroMag-mean",-0.602228993700349
6,"LAYING",30,"tBodyGyroMag-mean",-0.510032754098198
1,"WALKING",2,"tBodyGyroMag-std",-0.680584887880795
1,"WALKING",4,"tBodyGyroMag-std",-0.706738493542587
1,"WALKING",9,"tBodyGyroMag-std",-0.663198385034722
1,"WALKING",10,"tBodyGyroMag-std",-0.624408369413333
1,"WALKING",12,"tBodyGyroMag-std",-0.68485805678325
1,"WALKING",13,"tBodyGyroMag-std",-0.666735106552239
2,"WALKING_UPSTAIRS",1,"tBodyGyroMag-std",-0.525740915096552
2,"WALKING_UPSTAIRS",13,"tBodyGyroMag-std",-0.587917292174603
2,"WALKING_UPSTAIRS",18,"tBodyGyroMag-std",-0.775779058758242
2,"WALKING_UPSTAIRS",20,"tBodyGyroMag-std",-0.580023613494576
2,"WALKING_UPSTAIRS",24,"tBodyGyroMag-std",-0.742983126606299
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroMag-std",-0.204749539785714
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroMag-std",-0.674010290979472
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroMag-std",-0.664078383532781
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroMag-std",-0.579837818063692
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroMag-std",-0.598670795839286
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroMag-std",-0.698301555280392
4,"SITTING",8,"tBodyGyroMag-std",-0.514821632079888
4,"SITTING",11,"tBodyGyroMag-std",-0.696771378957911
4,"SITTING",14,"tBodyGyroMag-std",-0.471486714606811
4,"SITTING",15,"tBodyGyroMag-std",-0.675336960047866
4,"SITTING",16,"tBodyGyroMag-std",-0.78482286579235
4,"SITTING",17,"tBodyGyroMag-std",-0.828039129471698
5,"STANDING",17,"tBodyGyroMag-std",-0.54973870607767
5,"STANDING",19,"tBodyGyroMag-std",-0.610093380740278
5,"STANDING",21,"tBodyGyroMag-std",-0.761303119652451
5,"STANDING",22,"tBodyGyroMag-std",-0.67637856158162
5,"STANDING",23,"tBodyGyroMag-std",-0.541949073660753
5,"STANDING",25,"tBodyGyroMag-std",-0.750813458773684
6,"LAYING",25,"tBodyGyroMag-std",-0.349989404771642
6,"LAYING",26,"tBodyGyroMag-std",-0.751833690215051
6,"LAYING",27,"tBodyGyroMag-std",-0.754713306440957
6,"LAYING",28,"tBodyGyroMag-std",-0.710956808836911
6,"LAYING",29,"tBodyGyroMag-std",-0.653732301592151
6,"LAYING",30,"tBodyGyroMag-std",-0.573779428671018
1,"WALKING",2,"tBodyGyroJerkMag-mean",-0.746559539039735
1,"WALKING",4,"tBodyGyroJerkMag-mean",-0.819191368044164
1,"WALKING",9,"tBodyGyroJerkMag-mean",-0.7629795809375
1,"WALKING",10,"tBodyGyroJerkMag-mean",-0.734465805340136
1,"WALKING",12,"tBodyGyroJerkMag-mean",-0.77729447821875
1,"WALKING",13,"tBodyGyroJerkMag-mean",-0.726531313462687
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerkMag-mean",-0.660039846322884
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerkMag-mean",-0.690752641031746
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerkMag-mean",-0.859899942335165
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerkMag-mean",-0.684048497355932
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerkMag-mean",-0.791646550787402
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerkMag-mean",-0.405708505357143
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerkMag-mean",-0.784056656246334
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerkMag-mean",-0.707383517582782
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerkMag-mean",-0.621936158532308
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerkMag-mean",-0.713191348337662
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerkMag-mean",-0.767707293078431
4,"SITTING",8,"tBodyGyroJerkMag-mean",-0.620014686122905
4,"SITTING",11,"tBodyGyroJerkMag-mean",-0.826829028481013
4,"SITTING",14,"tBodyGyroJerkMag-mean",-0.700520939854799
4,"SITTING",15,"tBodyGyroJerkMag-mean",-0.805282669512195
4,"SITTING",16,"tBodyGyroJerkMag-mean",-0.860446372459016
4,"SITTING",17,"tBodyGyroJerkMag-mean",-0.849786178792453
5,"STANDING",17,"tBodyGyroJerkMag-mean",-0.70920322631068
5,"STANDING",19,"tBodyGyroJerkMag-mean",-0.683436541824444
5,"STANDING",21,"tBodyGyroJerkMag-mean",-0.807817403137255
5,"STANDING",22,"tBodyGyroJerkMag-mean",-0.794681311214953
5,"STANDING",23,"tBodyGyroJerkMag-mean",-0.623412641977151
5,"STANDING",25,"tBodyGyroJerkMag-mean",-0.882302748976608
6,"LAYING",25,"tBodyGyroJerkMag-mean",-0.682856995671642
6,"LAYING",26,"tBodyGyroJerkMag-mean",-0.798325916709184
6,"LAYING",27,"tBodyGyroJerkMag-mean",-0.823067662473404
6,"LAYING",28,"tBodyGyroJerkMag-mean",-0.78929494326178
6,"LAYING",29,"tBodyGyroJerkMag-mean",-0.802293906366279
6,"LAYING",30,"tBodyGyroJerkMag-mean",-0.785870931331593
1,"WALKING",2,"tBodyGyroJerkMag-std",-0.740088733655629
1,"WALKING",4,"tBodyGyroJerkMag-std",-0.844187064164038
1,"WALKING",9,"tBodyGyroJerkMag-std",-0.786176892048611
1,"WALKING",10,"tBodyGyroJerkMag-std",-0.768821828979592
1,"WALKING",12,"tBodyGyroJerkMag-std",-0.7863865328125
1,"WALKING",13,"tBodyGyroJerkMag-std",-0.696233146947761
2,"WALKING_UPSTAIRS",1,"tBodyGyroJerkMag-std",-0.668775141492163
2,"WALKING_UPSTAIRS",13,"tBodyGyroJerkMag-std",-0.737297702619048
2,"WALKING_UPSTAIRS",18,"tBodyGyroJerkMag-std",-0.88856533728022
2,"WALKING_UPSTAIRS",20,"tBodyGyroJerkMag-std",-0.683503744537853
2,"WALKING_UPSTAIRS",24,"tBodyGyroJerkMag-std",-0.788997850813648
3,"WALKING_DOWNSTAIRS",1,"tBodyGyroJerkMag-std",-0.461512406071429
3,"WALKING_DOWNSTAIRS",3,"tBodyGyroJerkMag-std",-0.80366136372434
3,"WALKING_DOWNSTAIRS",5,"tBodyGyroJerkMag-std",-0.734187493344371
3,"WALKING_DOWNSTAIRS",6,"tBodyGyroJerkMag-std",-0.644474485460492
3,"WALKING_DOWNSTAIRS",7,"tBodyGyroJerkMag-std",-0.658017844948377
3,"WALKING_DOWNSTAIRS",8,"tBodyGyroJerkMag-std",-0.802335816990196
4,"SITTING",8,"tBodyGyroJerkMag-std",-0.666549346351955
4,"SITTING",11,"tBodyGyroJerkMag-std",-0.866905012626582
4,"SITTING",14,"tBodyGyroJerkMag-std",-0.727023009383901
4,"SITTING",15,"tBodyGyroJerkMag-std",-0.837120078079268
4,"SITTING",16,"tBodyGyroJerkMag-std",-0.87480016568306
4,"SITTING",17,"tBodyGyroJerkMag-std",-0.853886196264151
5,"STANDING",17,"tBodyGyroJerkMag-std",-0.751595678058252
5,"STANDING",19,"tBodyGyroJerkMag-std",-0.7255986988425
5,"STANDING",21,"tBodyGyroJerkMag-std",-0.82408989995098
5,"STANDING",22,"tBodyGyroJerkMag-std",-0.82649344800623
5,"STANDING",23,"tBodyGyroJerkMag-std",-0.573942888021613
5,"STANDING",25,"tBodyGyroJerkMag-std",-0.902127701491228
6,"LAYING",25,"tBodyGyroJerkMag-std",-0.722952022835821
6,"LAYING",26,"tBodyGyroJerkMag-std",-0.818279112908163
6,"LAYING",27,"tBodyGyroJerkMag-std",-0.837212879564096
6,"LAYING",28,"tBodyGyroJerkMag-std",-0.805738383010471
6,"LAYING",29,"tBodyGyroJerkMag-std",-0.840156364186047
6,"LAYING",30,"tBodyGyroJerkMag-std",-0.810398514673629
1,"WALKING",2,"fBodyAcc-mean-X",-0.57377091142947
1,"WALKING",4,"fBodyAcc-mean-X",-0.628806379100946
1,"WALKING",9,"fBodyAcc-mean-X",-0.579258404408681
1,"WALKING",10,"fBodyAcc-mean-X",-0.532289464513605
1,"WALKING",12,"fBodyAcc-mean-X",-0.578920210879375
1,"WALKING",13,"fBodyAcc-mean-X",-0.69574524778607
2,"WALKING_UPSTAIRS",1,"fBodyAcc-mean-X",-0.568605586936991
2,"WALKING_UPSTAIRS",13,"fBodyAcc-mean-X",-0.548005258984921
2,"WALKING_UPSTAIRS",18,"fBodyAcc-mean-X",-0.714227764615385
2,"WALKING_UPSTAIRS",20,"fBodyAcc-mean-X",-0.612641113666949
2,"WALKING_UPSTAIRS",24,"fBodyAcc-mean-X",-0.707613779580052
3,"WALKING_DOWNSTAIRS",1,"fBodyAcc-mean-X",-0.113658525846429
3,"WALKING_DOWNSTAIRS",3,"fBodyAcc-mean-X",-0.625733289873607
3,"WALKING_DOWNSTAIRS",5,"fBodyAcc-mean-X",-0.55123770513245
3,"WALKING_DOWNSTAIRS",6,"fBodyAcc-mean-X",-0.506174926221538
3,"WALKING_DOWNSTAIRS",7,"fBodyAcc-mean-X",-0.593011288564935
3,"WALKING_DOWNSTAIRS",8,"fBodyAcc-mean-X",-0.717635975238235
4,"SITTING",8,"fBodyAcc-mean-X",-0.504445575653073
4,"SITTING",11,"fBodyAcc-mean-X",-0.619524028324684
4,"SITTING",14,"fBodyAcc-mean-X",-0.619513271851703
4,"SITTING",15,"fBodyAcc-mean-X",-0.583772317445122
4,"SITTING",16,"fBodyAcc-mean-X",-0.700885147341803
4,"SITTING",17,"fBodyAcc-mean-X",-0.753137376917472
5,"STANDING",17,"fBodyAcc-mean-X",-0.391007680050485
5,"STANDING",19,"fBodyAcc-mean-X",-0.587050355097528
5,"STANDING",21,"fBodyAcc-mean-X",-0.693486097144118
5,"STANDING",22,"fBodyAcc-mean-X",-0.594929652065732
5,"STANDING",23,"fBodyAcc-mean-X",-0.599080886430645
5,"STANDING",25,"fBodyAcc-mean-X",-0.809614156959064
6,"LAYING",25,"fBodyAcc-mean-X",-0.436034489253731
6,"LAYING",26,"fBodyAcc-mean-X",-0.65109030186199
6,"LAYING",27,"fBodyAcc-mean-X",-0.681454795855319
6,"LAYING",28,"fBodyAcc-mean-X",-0.654156519193717
6,"LAYING",29,"fBodyAcc-mean-X",-0.579901000186134
6,"LAYING",30,"fBodyAcc-mean-X",-0.635650125322193
1,"WALKING",2,"fBodyAcc-mean-Y",-0.432566581302351
1,"WALKING",4,"fBodyAcc-mean-Y",-0.52583456615142
1,"WALKING",9,"fBodyAcc-mean-Y",-0.610267804090278
1,"WALKING",10,"fBodyAcc-mean-Y",-0.494651474235034
1,"WALKING",12,"fBodyAcc-mean-Y",-0.523287078731563
1,"WALKING",13,"fBodyAcc-mean-Y",-0.60075739602408
2,"WALKING_UPSTAIRS",1,"fBodyAcc-mean-Y",-0.435590309958119
2,"WALKING_UPSTAIRS",13,"fBodyAcc-mean-Y",-0.322313774246032
2,"WALKING_UPSTAIRS",18,"fBodyAcc-mean-Y",-0.663659666593407
2,"WALKING_UPSTAIRS",20,"fBodyAcc-mean-Y",-0.426398722000395
2,"WALKING_UPSTAIRS",24,"fBodyAcc-mean-Y",-0.611509042586877
3,"WALKING_DOWNSTAIRS",1,"fBodyAcc-mean-Y",-0.0742782819
3,"WALKING_DOWNSTAIRS",3,"fBodyAcc-mean-Y",-0.501779938505279
3,"WALKING_DOWNSTAIRS",5,"fBodyAcc-mean-Y",-0.440232431795033
3,"WALKING_DOWNSTAIRS",6,"fBodyAcc-mean-Y",-0.392041410138769
3,"WALKING_DOWNSTAIRS",7,"fBodyAcc-mean-Y",-0.563547785174026
3,"WALKING_DOWNSTAIRS",8,"fBodyAcc-mean-Y",-0.552336636519608
4,"SITTING",8,"fBodyAcc-mean-Y",-0.273860298597765
4,"SITTING",11,"fBodyAcc-mean-Y",-0.531455265662532
4,"SITTING",14,"fBodyAcc-mean-Y",-0.455237617000929
4,"SITTING",15,"fBodyAcc-mean-Y",-0.507735205778384
4,"SITTING",16,"fBodyAcc-mean-Y",-0.671572147098798
4,"SITTING",17,"fBodyAcc-mean-Y",-0.71776713364234
5,"STANDING",17,"fBodyAcc-mean-Y",-0.303228505325728
5,"STANDING",19,"fBodyAcc-mean-Y",-0.521888076609778
5,"STANDING",21,"fBodyAcc-mean-Y",-0.59377821414902
5,"STANDING",22,"fBodyAcc-mean-Y",-0.508172778206231
5,"STANDING",23,"fBodyAcc-mean-Y",-0.548483208943548
5,"STANDING",25,"fBodyAcc-mean-Y",-0.673067384719298
6,"LAYING",25,"fBodyAcc-mean-Y",-0.227198247731343
6,"LAYING",26,"fBodyAcc-mean-Y",-0.610425833240306
6,"LAYING",27,"fBodyAcc-mean-Y",-0.641267840429521
6,"LAYING",28,"fBodyAcc-mean-Y",-0.584932500113874
6,"LAYING",29,"fBodyAcc-mean-Y",-0.587686308146221
6,"LAYING",30,"fBodyAcc-mean-Y",-0.55849001001906
1,"WALKING",2,"fBodyAcc-mean-Z",-0.630081222124834
1,"WALKING",4,"fBodyAcc-mean-Z",-0.755235428895899
1,"WALKING",9,"fBodyAcc-mean-Z",-0.592119122804271
1,"WALKING",10,"fBodyAcc-mean-Z",-0.655062273211565
1,"WALKING",12,"fBodyAcc-mean-Z",-0.7266403145
1,"WALKING",13,"fBodyAcc-mean-Z",-0.62073053910597
2,"WALKING_UPSTAIRS",1,"fBodyAcc-mean-Z",-0.622737954733542
2,"WALKING_UPSTAIRS",13,"fBodyAcc-mean-Z",-0.644102525753968
2,"WALKING_UPSTAIRS",18,"fBodyAcc-mean-Z",-0.761229192087912
2,"WALKING_UPSTAIRS",20,"fBodyAcc-mean-Z",-0.665006945724294
2,"WALKING_UPSTAIRS",24,"fBodyAcc-mean-Z",-0.65585899482231
3,"WALKING_DOWNSTAIRS",1,"fBodyAcc-mean-Z",-0.296473813678571
3,"WALKING_DOWNSTAIRS",3,"fBodyAcc-mean-Z",-0.699656828592375
3,"WALKING_DOWNSTAIRS",5,"fBodyAcc-mean-Z",-0.696171811490066
3,"WALKING_DOWNSTAIRS",6,"fBodyAcc-mean-Z",-0.683725945015385
3,"WALKING_DOWNSTAIRS",7,"fBodyAcc-mean-Z",-0.531005941495552
3,"WALKING_DOWNSTAIRS",8,"fBodyAcc-mean-Z",-0.750519162588235
4,"SITTING",8,"fBodyAcc-mean-Z",-0.437275160035196
4,"SITTING",11,"fBodyAcc-mean-Z",-0.750026145791139
4,"SITTING",14,"fBodyAcc-mean-Z",-0.440650672343653
4,"SITTING",15,"fBodyAcc-mean-Z",-0.741745724698171
4,"SITTING",16,"fBodyAcc-mean-Z",-0.660989948160437
4,"SITTING",17,"fBodyAcc-mean-Z",-0.768188725064151
5,"STANDING",17,"fBodyAcc-mean-Z",-0.592258642912621
5,"STANDING",19,"fBodyAcc-mean-Z",-0.647026298284028
5,"STANDING",21,"fBodyAcc-mean-Z",-0.707713799021814
5,"STANDING",22,"fBodyAcc-mean-Z",-0.687320961149533
5,"STANDING",23,"fBodyAcc-mean-Z",-0.49021281618414
5,"STANDING",25,"fBodyAcc-mean-Z",-0.778129476754386
6,"LAYING",25,"fBodyAcc-mean-Z",-0.536272947910448
6,"LAYING",26,"fBodyAcc-mean-Z",-0.724046087155612
6,"LAYING",27,"fBodyAcc-mean-Z",-0.715482857547872
6,"LAYING",28,"fBodyAcc-mean-Z",-0.715134474431937
6,"LAYING",29,"fBodyAcc-mean-Z",-0.680547675465116
